Impact,Lithium scenario,Year,Country,Variation,Intensity var
Water scarcity,S&P-Ambitious,2030,DE,30.000000000000004,0.340808851624269
Water scarcity,S&P-Ambitious,2030,DE,40.0,0.45441136978591756
Water scarcity,S&P-Ambitious,2030,DE,50.0,0.5680138879475661
Water scarcity,S&P-Ambitious,2030,US,-50.0,-0.5129117357514604
Water scarcity,S&P-Ambitious,2030,US,-40.0,-0.410329129173308
Water scarcity,S&P-Ambitious,2030,US,-30.0,-0.30774652259515545
Water scarcity,S&P-Ambitious,2030,US,-19.999999999999996,-0.20516391601700293
Water scarcity,S&P-Ambitious,2030,US,-9.999999999999998,-0.10258130943885044
Water scarcity,S&P-Ambitious,2030,US,0.0,1.2971393020761962e-06
Water scarcity,S&P-Ambitious,2030,US,10.000000000000009,0.10258390371747578
Water scarcity,S&P-Ambitious,2030,US,20.000000000000007,0.2051665102956283
Water scarcity,S&P-Ambitious,2030,US,30.000000000000004,0.3077491168737808
Water scarcity,S&P-Ambitious,2030,US,40.0,0.4103317234519333
Water scarcity,S&P-Ambitious,2030,US,50.0,0.5129143300300858
Water scarcity,S&P-Ambitious,2035,AR,-50.0,-19.33955545403301
Water scarcity,S&P-Ambitious,2035,AR,-40.0,-15.471644147727828
Water scarcity,S&P-Ambitious,2035,AR,-30.0,-11.603732841422651
Water scarcity,S&P-Ambitious,2035,AR,-19.999999999999996,-7.735821535117478
Water scarcity,S&P-Ambitious,2035,AR,-9.999999999999998,-3.867910228812304
Water scarcity,S&P-Ambitious,2035,AR,0.0,1.0774928708041102e-06
Water scarcity,S&P-Ambitious,2035,AR,10.000000000000009,3.8679123837980454
Water scarcity,S&P-Ambitious,2035,AR,20.000000000000007,7.7358236901032384
Water scarcity,S&P-Ambitious,2035,AR,30.000000000000004,11.603734996408395
Water scarcity,S&P-Ambitious,2035,AR,40.0,15.471646302713587
Water scarcity,S&P-Ambitious,2035,AR,50.0,19.33955760901876
Water scarcity,S&P-Ambitious,2035,BO,-50.0,-8.2492999073888
Water scarcity,S&P-Ambitious,2035,BO,-40.0,-6.599439710412488
Water scarcity,S&P-Ambitious,2035,BO,-30.0,-4.949579513436139
Water scarcity,S&P-Ambitious,2035,BO,-19.999999999999996,-3.2997193164598086
Water scarcity,S&P-Ambitious,2035,BO,-9.999999999999998,-1.6498591194834593
Water scarcity,S&P-Ambitious,2035,BO,0.0,1.0774928708041102e-06
Water scarcity,S&P-Ambitious,2035,BO,10.000000000000009,1.6498612744692203
Water scarcity,S&P-Ambitious,2035,BO,20.000000000000007,3.2997214714455505
Water scarcity,S&P-Ambitious,2035,BO,30.000000000000004,4.949581668421881
Water scarcity,S&P-Ambitious,2035,BO,40.0,6.59944186539823
Water scarcity,S&P-Ambitious,2035,BO,50.0,8.249302062374559
Water scarcity,S&P-Ambitious,2035,CL,-50.0,-11.444501201087812
Water scarcity,S&P-Ambitious,2035,CL,-40.0,-9.155600745371675
Water scarcity,S&P-Ambitious,2035,CL,-30.0,-6.866700289655539
Water scarcity,S&P-Ambitious,2035,CL,-19.999999999999996,-4.577799833939402
Water scarcity,S&P-Ambitious,2035,CL,-9.999999999999998,-2.288899378223266
Water scarcity,S&P-Ambitious,2035,CL,0.0,1.0774928708041102e-06
Water scarcity,S&P-Ambitious,2035,CL,10.000000000000009,2.2889015332090072
Water scarcity,S&P-Ambitious,2035,CL,20.000000000000007,4.577801988925144
Water scarcity,S&P-Ambitious,2035,CL,30.000000000000004,6.8667024446413
Water scarcity,S&P-Ambitious,2035,CL,40.0,9.155602900357437
Water scarcity,S&P-Ambitious,2035,CL,50.0,11.444503356073552
Water scarcity,S&P-Ambitious,2035,CN,-50.0,-9.864730198609845
Water scarcity,S&P-Ambitious,2035,CN,-40.0,-7.891783943389305
Water scarcity,S&P-Ambitious,2035,CN,-30.0,-5.918837688168786
Water scarcity,S&P-Ambitious,2035,CN,-19.999999999999996,-3.9458914329482266
Water scarcity,S&P-Ambitious,2035,CN,-9.999999999999998,-1.9729451777276685
Water scarcity,S&P-Ambitious,2035,CN,0.0,1.0774928708041102e-06
Water scarcity,S&P-Ambitious,2035,CN,10.000000000000009,1.9729473327134293
Water scarcity,S&P-Ambitious,2035,CN,20.000000000000007,3.9458935879339685
Water scarcity,S&P-Ambitious,2035,CN,30.000000000000004,5.918839843154527
Water scarcity,S&P-Ambitious,2035,CN,40.0,7.891786098375066
Water scarcity,S&P-Ambitious,2035,CN,50.0,9.864732353595604
Water scarcity,S&P-Ambitious,2035,DE,-50.0,-0.5253515447677543
Water scarcity,S&P-Ambitious,2035,DE,-40.0,-0.4202810203156407
Water scarcity,S&P-Ambitious,2035,DE,-30.0,-0.315210495863508
Water scarcity,S&P-Ambitious,2035,DE,-19.999999999999996,-0.21013997141137536
Water scarcity,S&P-Ambitious,2035,DE,-9.999999999999998,-0.10506944695924268
Water scarcity,S&P-Ambitious,2035,DE,0.0,1.0774928708041102e-06
Water scarcity,S&P-Ambitious,2035,DE,10.000000000000009,0.10507160194502267
Water scarcity,S&P-Ambitious,2035,DE,20.000000000000007,0.21014212639715535
Water scarcity,S&P-Ambitious,2035,DE,30.000000000000004,0.31521265084928807
Water scarcity,S&P-Ambitious,2035,DE,40.0,0.42028317530142073
Water scarcity,S&P-Ambitious,2035,DE,50.0,0.5253536997535342
Water scarcity,S&P-Ambitious,2035,US,-50.0,-0.5765557679018646
Water scarcity,S&P-Ambitious,2035,US,-40.0,-0.46124439882293283
Water scarcity,S&P-Ambitious,2035,US,-30.0,-0.34593302974398193
Water scarcity,S&P-Ambitious,2035,US,-19.999999999999996,-0.2306216606650118
Water scarcity,S&P-Ambitious,2035,US,-9.999999999999998,-0.11531029158606092
Water scarcity,S&P-Ambitious,2035,US,0.0,1.0774928708041102e-06
Water scarcity,S&P-Ambitious,2035,US,10.000000000000009,0.11531244657184091
Water scarcity,S&P-Ambitious,2035,US,20.000000000000007,0.23062381565079182
Water scarcity,S&P-Ambitious,2035,US,30.000000000000004,0.3459351847297427
Water scarcity,S&P-Ambitious,2035,US,40.0,0.4612465538087128
Water scarcity,S&P-Ambitious,2035,US,50.0,0.5765579228876445
Water scarcity,S&P-Very Ambitious,2020,AR,-50.0,-9.807849783170004
Water scarcity,S&P-Very Ambitious,2020,AR,-40.0,-7.846279418414745
Water scarcity,S&P-Very Ambitious,2020,AR,-30.0,-5.8847090536594715
Water scarcity,S&P-Very Ambitious,2020,AR,-19.999999999999996,-3.9231386889042126
Water scarcity,S&P-Very Ambitious,2020,AR,-9.999999999999998,-1.96156832414894
Water scarcity,S&P-Very Ambitious,2020,AR,0.0,2.040606319437095e-06
Water scarcity,S&P-Very Ambitious,2020,AR,10.000000000000009,1.9615724053615917
Water scarcity,S&P-Very Ambitious,2020,AR,20.000000000000007,3.923142770116877
Water scarcity,S&P-Very Ambitious,2020,AR,30.000000000000004,5.884713134872111
Water scarcity,S&P-Very Ambitious,2020,AR,40.0,7.846283499627384
Water scarcity,S&P-Very Ambitious,2020,AR,50.0,9.807853864382668
Water scarcity,S&P-Very Ambitious,2020,CL,-50.0,-27.816359448829335
Water scarcity,S&P-Very Ambitious,2020,CL,-40.0,-22.25308715094221
Water scarcity,S&P-Very Ambitious,2020,CL,-30.0,-16.68981485305508
Water scarcity,S&P-Very Ambitious,2020,CL,-19.999999999999996,-11.126542555167939
Water scarcity,S&P-Very Ambitious,2020,CL,-9.999999999999998,-5.563270257280823
Water scarcity,S&P-Very Ambitious,2020,CL,0.0,2.040606319437095e-06
Water scarcity,S&P-Very Ambitious,2020,CL,10.000000000000009,5.563274338493474
Water scarcity,S&P-Very Ambitious,2020,CL,20.000000000000007,11.126546636380603
Water scarcity,S&P-Very Ambitious,2020,CL,30.000000000000004,16.689818934267706
Water scarcity,S&P-Very Ambitious,2020,CL,40.0,22.253091232154848
Water scarcity,S&P-Very Ambitious,2020,CL,50.0,27.816363530041993
Water scarcity,S&P-Very Ambitious,2020,CN,-50.0,-10.701707536581168
Water scarcity,S&P-Very Ambitious,2020,CN,-40.0,-8.561365621143665
Water scarcity,S&P-Very Ambitious,2020,CN,-30.0,-6.421023705706174
Water scarcity,S&P-Very Ambitious,2020,CN,-19.999999999999996,-4.280681790268673
Water scarcity,S&P-Very Ambitious,2020,CN,-9.999999999999998,-2.14033987483117
Water scarcity,S&P-Very Ambitious,2020,CN,0.0,2.040606319437095e-06
Water scarcity,S&P-Very Ambitious,2020,CN,10.000000000000009,2.140343956043822
Water scarcity,S&P-Very Ambitious,2020,CN,20.000000000000007,4.280685871481337
Water scarcity,S&P-Very Ambitious,2020,CN,30.000000000000004,6.421027786918813
Water scarcity,S&P-Very Ambitious,2020,CN,40.0,8.561369702356329
Water scarcity,S&P-Very Ambitious,2020,CN,50.0,10.701711617793832
Water scarcity,S&P-Very Ambitious,2020,US,-50.0,-1.674076089297353
Water scarcity,S&P-Very Ambitious,2020,US,-40.0,-1.339260463316608
Water scarcity,S&P-Very Ambitious,2020,US,-30.0,-1.0044448373358763
Water scarcity,S&P-Very Ambitious,2020,US,-19.999999999999996,-0.6696292113551315
Water scarcity,S&P-Very Ambitious,2020,US,-9.999999999999998,-0.33481358537441247
Water scarcity,S&P-Very Ambitious,2020,US,0.0,2.040606319437095e-06
Water scarcity,S&P-Very Ambitious,2020,US,10.000000000000009,0.3348176665870642
Water scarcity,S&P-Very Ambitious,2020,US,20.000000000000007,0.6696332925677833
Water scarcity,S&P-Very Ambitious,2020,US,30.000000000000004,1.0044489185485153
Water scarcity,S&P-Very Ambitious,2020,US,40.0,1.33926454452926
Water scarcity,S&P-Very Ambitious,2020,US,50.0,1.674080170509979
Water scarcity,S&P-Very Ambitious,2025,AR,-50.0,-12.84402059673819
Water scarcity,S&P-Very Ambitious,2025,AR,-40.0,-10.275216371825424
Water scarcity,S&P-Very Ambitious,2025,AR,-30.0,-7.706412146912671
Water scarcity,S&P-Very Ambitious,2025,AR,-19.999999999999996,-5.137607921999895
Water scarcity,S&P-Very Ambitious,2025,AR,-9.999999999999998,-2.5688036970871417
Water scarcity,S&P-Very Ambitious,2025,AR,0.0,5.278256228016036e-07
Water scarcity,S&P-Very Ambitious,2025,AR,10.000000000000009,2.5688047527383873
Water scarcity,S&P-Very Ambitious,2025,AR,20.000000000000007,5.137608977651152
Water scarcity,S&P-Very Ambitious,2025,AR,30.000000000000004,7.706413202563894
Water scarcity,S&P-Very Ambitious,2025,AR,40.0,10.275217427476658
Water scarcity,S&P-Very Ambitious,2025,AR,50.0,12.844021652389422
Water scarcity,S&P-Very Ambitious,2025,BO,-50.0,-1.5689811508416398
Water scarcity,S&P-Very Ambitious,2025,BO,-40.0,-1.2551848151081826
Water scarcity,S&P-Very Ambitious,2025,BO,-30.0,-0.9413884793747256
Water scarcity,S&P-Very Ambitious,2025,BO,-19.999999999999996,-0.6275921436412799
Water scarcity,S&P-Very Ambitious,2025,BO,-9.999999999999998,-0.31379580790782285
Water scarcity,S&P-Very Ambitious,2025,BO,0.0,5.278256228016036e-07
Water scarcity,S&P-Very Ambitious,2025,BO,10.000000000000009,0.3137968635590799
Water scarcity,S&P-Very Ambitious,2025,BO,20.000000000000007,0.6275931992925255
Water scarcity,S&P-Very Ambitious,2025,BO,30.000000000000004,0.9413895350259827
Water scarcity,S&P-Very Ambitious,2025,BO,40.0,1.2551858707594283
Water scarcity,S&P-Very Ambitious,2025,BO,50.0,1.5689822064928853
Water scarcity,S&P-Very Ambitious,2025,CL,-50.0,-17.422782705991654
Water scarcity,S&P-Very Ambitious,2025,CL,-40.0,-13.938226059228196
Water scarcity,S&P-Very Ambitious,2025,CL,-30.0,-10.45366941246474
Water scarcity,S&P-Very Ambitious,2025,CL,-19.999999999999996,-6.969112765701293
Water scarcity,S&P-Very Ambitious,2025,CL,-9.999999999999998,-3.484556118937823
Water scarcity,S&P-Very Ambitious,2025,CL,0.0,5.278256228016036e-07
Water scarcity,S&P-Very Ambitious,2025,CL,10.000000000000009,3.4845571745890918
Water scarcity,S&P-Very Ambitious,2025,CL,20.000000000000007,6.969113821352538
Water scarcity,S&P-Very Ambitious,2025,CL,30.000000000000004,10.453670468116007
Water scarcity,S&P-Very Ambitious,2025,CL,40.0,13.938227114879453
Water scarcity,S&P-Very Ambitious,2025,CL,50.0,17.422783761642897
Water scarcity,S&P-Very Ambitious,2025,CN,-50.0,-17.402472480350824
Water scarcity,S&P-Very Ambitious,2025,CN,-40.0,-13.921977878715541
Water scarcity,S&P-Very Ambitious,2025,CN,-30.0,-10.441483277080255
Water scarcity,S&P-Very Ambitious,2025,CN,-19.999999999999996,-6.96098867544496
Water scarcity,S&P-Very Ambitious,2025,CN,-9.999999999999998,-3.4804940738096626
Water scarcity,S&P-Very Ambitious,2025,CN,0.0,5.278256228016036e-07
Water scarcity,S&P-Very Ambitious,2025,CN,10.000000000000009,3.480495129460908
Water scarcity,S&P-Very Ambitious,2025,CN,20.000000000000007,6.960989731096193
Water scarcity,S&P-Very Ambitious,2025,CN,30.000000000000004,10.441484332731502
Water scarcity,S&P-Very Ambitious,2025,CN,40.0,13.921978934366763
Water scarcity,S&P-Very Ambitious,2025,CN,50.0,17.402473536002073
Water scarcity,S&P-Very Ambitious,2025,US,-50.0,-0.761740690862389
Water scarcity,S&P-Very Ambitious,2025,US,-40.0,-0.6093924471247912
Water scarcity,S&P-Very Ambitious,2025,US,-30.0,-0.4570442033871935
Water scarcity,S&P-Very Ambitious,2025,US,-19.999999999999996,-0.30469595964959567
Water scarcity,S&P-Very Ambitious,2025,US,-9.999999999999998,-0.152347715911975
Water scarcity,S&P-Very Ambitious,2025,US,0.0,5.278256228016036e-07
Water scarcity,S&P-Very Ambitious,2025,US,10.000000000000009,0.1523487715632206
Water scarcity,S&P-Very Ambitious,2025,US,20.000000000000007,0.3046970153008298
Water scarcity,S&P-Very Ambitious,2025,US,30.000000000000004,0.45704525903842763
Water scarcity,S&P-Very Ambitious,2025,US,40.0,0.6093935027760254
Water scarcity,S&P-Very Ambitious,2025,US,50.0,0.7617417465136461
Water scarcity,S&P-Very Ambitious,2030,AR,-50.0,-25.012414058456113
Water scarcity,S&P-Very Ambitious,2030,AR,-40.0,-20.0099317717655
Water scarcity,S&P-Very Ambitious,2030,AR,-30.0,-15.007449485074895
Water scarcity,S&P-Very Ambitious,2030,AR,-19.999999999999996,-10.004967198384305
Water scarcity,S&P-Very Ambitious,2030,AR,-9.999999999999998,-5.002484911693698
Water scarcity,S&P-Very Ambitious,2030,AR,0.0,-2.625003090988037e-06
Water scarcity,S&P-Very Ambitious,2030,AR,10.000000000000009,5.002479661687498
Water scarcity,S&P-Very Ambitious,2030,AR,20.000000000000007,10.004961948378105
Water scarcity,S&P-Very Ambitious,2030,AR,30.000000000000004,15.007444235068713
Water scarcity,S&P-Very Ambitious,2030,AR,40.0,20.0099265217593
Water scarcity,S&P-Very Ambitious,2030,AR,50.0,25.01240880844991
Water scarcity,S&P-Very Ambitious,2030,BO,-50.0,-3.7157332319671834
Water scarcity,S&P-Very Ambitious,2030,BO,-40.0,-2.9725871105743535
Water scarcity,S&P-Very Ambitious,2030,BO,-30.0,-2.2294409891815428
Water scarcity,S&P-Very Ambitious,2030,BO,-19.999999999999996,-1.4862948677887318
Water scarcity,S&P-Very Ambitious,2030,BO,-9.999999999999998,-0.7431487463959209
Water scarcity,S&P-Very Ambitious,2030,BO,0.0,-2.625003090988037e-06
Water scarcity,S&P-Very Ambitious,2030,BO,10.000000000000009,0.74314349638972
Water scarcity,S&P-Very Ambitious,2030,BO,20.000000000000007,1.486289617782512
Water scarcity,S&P-Very Ambitious,2030,BO,30.000000000000004,2.229435739175323
Water scarcity,S&P-Very Ambitious,2030,BO,40.0,2.9725818605681527
Water scarcity,S&P-Very Ambitious,2030,BO,50.0,3.715727981960964
Water scarcity,S&P-Very Ambitious,2030,CL,-50.0,-11.686999676656527
Water scarcity,S&P-Very Ambitious,2030,CL,-40.0,-9.349600266325844
Water scarcity,S&P-Very Ambitious,2030,CL,-30.0,-7.01220085599516
Water scarcity,S&P-Very Ambitious,2030,CL,-19.999999999999996,-4.674801445664458
Water scarcity,S&P-Very Ambitious,2030,CL,-9.999999999999998,-2.337402035333793
Water scarcity,S&P-Very Ambitious,2030,CL,0.0,-2.625003090988037e-06
Water scarcity,S&P-Very Ambitious,2030,CL,10.000000000000009,2.3373967853275923
Water scarcity,S&P-Very Ambitious,2030,CL,20.000000000000007,4.674796195658256
Water scarcity,S&P-Very Ambitious,2030,CL,30.000000000000004,7.01219560598896
Water scarcity,S&P-Very Ambitious,2030,CL,40.0,9.349595016319622
Water scarcity,S&P-Very Ambitious,2030,CL,50.0,11.686994426650326
Water scarcity,S&P-Very Ambitious,2030,CN,-50.0,-8.797221626019802
Water scarcity,S&P-Very Ambitious,2030,CN,-40.0,-7.037777825816452
Water scarcity,S&P-Very Ambitious,2030,CN,-30.0,-5.2783340256131215
Water scarcity,S&P-Very Ambitious,2030,CN,-19.999999999999996,-3.5188902254097716
Water scarcity,S&P-Very Ambitious,2030,CN,-9.999999999999998,-1.7594464252064408
Water scarcity,S&P-Very Ambitious,2030,CN,0.0,-2.625003090988037e-06
Water scarcity,S&P-Very Ambitious,2030,CN,10.000000000000009,1.759441175200259
Water scarcity,S&P-Very Ambitious,2030,CN,20.000000000000007,3.51888497540359
Water scarcity,S&P-Very Ambitious,2030,CN,30.000000000000004,5.27832877560692
Water scarcity,S&P-Very Ambitious,2030,CN,40.0,7.037772575810251
Water scarcity,S&P-Very Ambitious,2030,CN,50.0,8.797216376013601
Water scarcity,S&P-Very Ambitious,2030,DE,-50.0,-0.41389768380229175
Water scarcity,S&P-Very Ambitious,2030,DE,-40.0,-0.33111867204243645
Water scarcity,S&P-Very Ambitious,2030,DE,-30.0,-0.248339660282619
Water scarcity,S&P-Very Ambitious,2030,DE,-19.999999999999996,-0.16556064852276373
Water scarcity,S&P-Very Ambitious,2030,DE,-9.999999999999998,-0.0827816367629463
Water scarcity,S&P-Very Ambitious,2030,DE,0.0,-2.625003090988037e-06
Water scarcity,S&P-Very Ambitious,2030,DE,10.000000000000009,0.08277638675672642
Water scarcity,S&P-Very Ambitious,2030,DE,20.000000000000007,0.16555539851658174
Water scarcity,S&P-Very Ambitious,2030,DE,30.000000000000004,0.24833441027639916
Water scarcity,S&P-Very Ambitious,2030,DE,40.0,0.33111342203625443
Water scarcity,S&P-Very Ambitious,2030,DE,50.0,0.4138924337960719
Water scarcity,S&P-Very Ambitious,2030,US,-50.0,-0.37374816061515315
Water scarcity,S&P-Very Ambitious,2030,US,-40.0,-0.2989990534927407
Water scarcity,S&P-Very Ambitious,2030,US,-30.0,-0.22424994637032825
Water scarcity,S&P-Very Ambitious,2030,US,-19.999999999999996,-0.14950083924791585
Water scarcity,S&P-Very Ambitious,2030,US,-9.999999999999998,-0.07475173212550341
Water scarcity,S&P-Very Ambitious,2030,US,0.0,-2.625003090988037e-06
Water scarcity,S&P-Very Ambitious,2030,US,10.000000000000009,0.07474648211932144
Water scarcity,S&P-Very Ambitious,2030,US,20.000000000000007,0.14949558924173387
Water scarcity,S&P-Very Ambitious,2030,US,30.000000000000004,0.2242446963641463
Water scarcity,S&P-Very Ambitious,2030,US,40.0,0.2989938034865587
Water scarcity,S&P-Very Ambitious,2030,US,50.0,0.37374291060899006
Water scarcity,S&P-Very Ambitious,2035,AR,-50.0,-27.41838577852177
Water scarcity,S&P-Very Ambitious,2035,AR,-40.0,-21.93470835000832
Water scarcity,S&P-Very Ambitious,2035,AR,-30.0,-16.451030921494876
Water scarcity,S&P-Very Ambitious,2035,AR,-19.999999999999996,-10.967353492981434
Water scarcity,S&P-Very Ambitious,2035,AR,-9.999999999999998,-5.48367606446799
Water scarcity,S&P-Very Ambitious,2035,AR,0.0,1.364045454310761e-06
Water scarcity,S&P-Very Ambitious,2035,AR,10.000000000000009,5.483678792558899
Water scarcity,S&P-Very Ambitious,2035,AR,20.000000000000007,10.96735622107236
Water scarcity,S&P-Very Ambitious,2035,AR,30.000000000000004,16.451033649585785
Water scarcity,S&P-Very Ambitious,2035,AR,40.0,21.93471107809923
Water scarcity,S&P-Very Ambitious,2035,AR,50.0,27.41838850661268
Water scarcity,S&P-Very Ambitious,2035,BO,-50.0,-5.7582722533253605
Water scarcity,S&P-Very Ambitious,2035,BO,-40.0,-4.606617529851205
Water scarcity,S&P-Very Ambitious,2035,BO,-30.0,-3.454962806377048
Water scarcity,S&P-Very Ambitious,2035,BO,-19.999999999999996,-2.303308082902875
Water scarcity,S&P-Very Ambitious,2035,BO,-9.999999999999998,-1.151653359428702
Water scarcity,S&P-Very Ambitious,2035,BO,0.0,1.364045454310761e-06
Water scarcity,S&P-Very Ambitious,2035,BO,10.000000000000009,1.1516560875196271
Water scarcity,S&P-Very Ambitious,2035,BO,20.000000000000007,2.303310810993784
Water scarcity,S&P-Very Ambitious,2035,BO,30.000000000000004,3.454965534467956
Water scarcity,S&P-Very Ambitious,2035,BO,40.0,4.606620257942113
Water scarcity,S&P-Very Ambitious,2035,BO,50.0,5.758274981416269
Water scarcity,S&P-Very Ambitious,2035,CL,-50.0,-9.168275640644692
Water scarcity,S&P-Very Ambitious,2035,CL,-40.0,-7.334620239706657
Water scarcity,S&P-Very Ambitious,2035,CL,-30.0,-5.500964838768637
Water scarcity,S&P-Very Ambitious,2035,CL,-19.999999999999996,-3.6673094378306015
Water scarcity,S&P-Very Ambitious,2035,CL,-9.999999999999998,-1.833654036892582
Water scarcity,S&P-Very Ambitious,2035,CL,0.0,1.364045454310761e-06
Water scarcity,S&P-Very Ambitious,2035,CL,10.000000000000009,1.8336567649834736
Water scarcity,S&P-Very Ambitious,2035,CL,20.000000000000007,3.6673121659215093
Water scarcity,S&P-Very Ambitious,2035,CL,30.000000000000004,5.500967566859529
Water scarcity,S&P-Very Ambitious,2035,CL,40.0,7.334622967797549
Water scarcity,S&P-Very Ambitious,2035,CL,50.0,9.168278368735585
Water scarcity,S&P-Very Ambitious,2035,CN,-50.0,-6.885893810778877
Water scarcity,S&P-Very Ambitious,2035,CN,-40.0,-5.508714775814014
Water scarcity,S&P-Very Ambitious,2035,CN,-30.0,-4.131535740849134
Water scarcity,S&P-Very Ambitious,2035,CN,-19.999999999999996,-2.7543567058842715
Water scarcity,S&P-Very Ambitious,2035,CN,-9.999999999999998,-1.3771776709194086
Water scarcity,S&P-Very Ambitious,2035,CN,0.0,1.364045454310761e-06
Water scarcity,S&P-Very Ambitious,2035,CN,10.000000000000009,1.3771803990103173
Water scarcity,S&P-Very Ambitious,2035,CN,20.000000000000007,2.754359433975164
Water scarcity,S&P-Very Ambitious,2035,CN,30.000000000000004,4.131538468940027
Water scarcity,S&P-Very Ambitious,2035,CN,40.0,5.50871750390489
Water scarcity,S&P-Very Ambitious,2035,CN,50.0,6.885896538869769
Water scarcity,S&P-Very Ambitious,2035,DE,-50.0,-0.36671142169782805
Water scarcity,S&P-Very Ambitious,2035,DE,-40.0,-0.2933688645491716
Water scarcity,S&P-Very Ambitious,2035,DE,-30.0,-0.2200263074005151
Water scarcity,S&P-Very Ambitious,2035,DE,-19.999999999999996,-0.14668375025185865
Water scarcity,S&P-Very Ambitious,2035,DE,-9.999999999999998,-0.07334119310320217
Water scarcity,S&P-Very Ambitious,2035,DE,0.0,1.364045454310761e-06
Water scarcity,S&P-Very Ambitious,2035,DE,10.000000000000009,0.07334392119411079
Water scarcity,S&P-Very Ambitious,2035,DE,20.000000000000007,0.14668647834276727
Water scarcity,S&P-Very Ambitious,2035,DE,30.000000000000004,0.22002903549142375
Water scarcity,S&P-Very Ambitious,2035,DE,40.0,0.29337159264008017
Water scarcity,S&P-Very Ambitious,2035,DE,50.0,0.3667141497887367
Water scarcity,S&P-Very Ambitious,2035,US,-50.0,-0.4024535927814998
Water scarcity,S&P-Very Ambitious,2035,US,-40.0,-0.32196260141609234
Water scarcity,S&P-Very Ambitious,2035,US,-30.0,-0.24147161005071816
Water scarcity,S&P-Very Ambitious,2035,US,-19.999999999999996,-0.16098061868532734
Water scarcity,S&P-Very Ambitious,2035,US,-9.999999999999998,-0.08048962731995316
Water scarcity,S&P-Very Ambitious,2035,US,0.0,1.364045454310761e-06
Water scarcity,S&P-Very Ambitious,2035,US,10.000000000000009,0.08049235541084514
Water scarcity,S&P-Very Ambitious,2035,US,20.000000000000007,0.1609833467762193
Water scarcity,S&P-Very Ambitious,2035,US,30.000000000000004,0.24147433814161015
Water scarcity,S&P-Very Ambitious,2035,US,40.0,0.32196532950700096
Water scarcity,S&P-Very Ambitious,2035,US,50.0,0.40245632087239175
